track_id,release_id,work_id,version_id,artist_id,artist_name,song_name,album_name,track_position,row_type,release_date,release_category,edition_type,version_type,source_release_id,duration_seconds,spotify_url,youtube_url
trk_1746e46fa70c,rel_51ac98b2edf7,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,la luz(Fín) [Buscabulla Remix],,single,2020-12-15,,,same_master,,,,
trk_75a263ceb7a6,rel_da04235ccd59,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,te pongo mal(prendelo),,single,2020-11-16,,,same_master,,,,
trk_c6e203d605c1,rel_34d95764f4cd,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,la luz(Fín),,single,2020-10-01,,,same_master,,,,
trk_c5bf667b7b24,rel_c762bd2e549d,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,¡aquí yo mando!,,single,2020-08-07,,,same_master,,,,
trk_67f01b7ae651,rel_c49aefcc9d32,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,TO FEEL ALIVE EP,,single,2020-04-24,,,same_master,,,,
trk_44d9b635ae59,rel_28e0d88badc9,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Are You Feeling Sad?,,single,2020-03-04,,,same_master,,,,
trk_cb125ca9770b,rel_fb657fc4bb15,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,10%,,single,2019-12-09,,,same_master,,,,
trk_aec98e9a0479,rel_25566e0eef5a,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Solita,,single,2019-12-04,,,same_master,,,,
trk_7726d4934cf9,rel_33b44405729f,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,"If It's To Be (From ""Maya And The Three"" - A Netflix Animated Event)",,single,2019-09-10,,,same_master,,,,
trk_94b851332ee5,rel_f7d5481df2d6,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Time,,single,2019-06-12,,,same_master,,,,
trk_bf5ee02ffaf7,rel_1171b717d4dd,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,After The Storm (Pete Rock Remix),,single,2018-06-08,,,same_master,,,,
trk_463f64f1be84,rel_c07d1fd8f8fa,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",,single,2018-01-12,,,same_master,,,,
trk_11dd7e12aa17,rel_0d65459bf6fa,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Nuestro Planeta (feat. Reykon),,single,2017-08-25,,,same_master,,,,
trk_b9e4780dd4e8,rel_14136e2458b1,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Tirano (feat. Fuego),,single,2017-07-21,,,same_master,,,,
trk_2b7009464967,rel_a04d6b67174d,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Tyrant (feat. Daniel Caesar) [Remix],,single,2017-07-06,,,same_master,,,,
trk_d6ae98535f79,rel_dea87e295906,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Tyrant (feat. Jorja Smith),,single,2017-05-22,,,same_master,,,,
trk_8a481f2f1289,rel_a75cd3cdc929,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Only Girl,,single,2016-04-11,,,same_master,,,,
trk_cfbb4a43c55b,rel_89b284c4fda1,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Ridin Round,,single,2015-11-02,,,same_master,,,,
trk_35372c0f107d,rel_5e5fccfc2556,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Loner,,single,2015-02-04,,,same_master,,,,
trk_7aab5f43ab05,rel_aafc9ac52bd9,wrk_0d4e73c70785,ver_475cc74dfad7,art_63f68448a640,Kali Uchis,,Know What I Want,,single,2014-11-11,,,same_master,,,,
trk_a34355642439,rel_83ed7257e34f,wrk_d56255359feb,ver_fab868751d65,art_b048b0081eec,Kendra Foster,,Myriadmorphonicbiocorpomelodicrealityshapeshifter,,album,2011-08-04,,,same_master,,,,
trk_ccf19eff988b,rel_5cd128b77ff8,wrk_d56255359feb,ver_fab868751d65,art_b048b0081eec,Kendra Foster,,Energy,,single,2026-02-13,,,same_master,,,,
trk_a3ae30eb58e7,rel_8bbbf82a4823,wrk_d56255359feb,ver_fab868751d65,art_b048b0081eec,Kendra Foster,,Here,,single,2021-01-29,,,same_master,,,,
trk_dfdbd5e4e63f,rel_c65e28a985da,wrk_d56255359feb,ver_fab868751d65,art_b048b0081eec,Kendra Foster,,Promise to Stay Here,,single,2016-04-06,,,same_master,,,,
trk_7bd05410ab0e,rel_fe50a63ebfc9,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,GNX,,album,2024-11-22,,,same_master,,,,
trk_846ee95491ae,rel_e1ef024ddef0,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Mr. Morale & The Big Steppers,,album,2022-05-13,,,same_master,,,,
trk_9a8f7758b99e,rel_f2deb715921e,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Black Panther The Album Music From And Inspired By,,album,2018-02-09,,,same_master,,,,
trk_73e74a102c39,rel_c06c1b2a29ff,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,DAMN. COLLECTORS EDITION.,,album,2017-12-08,,,same_master,,,,
trk_6adfffb117c7,rel_e8023304f095,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,untitled unmastered.,,album,2016-03-04,,,same_master,,,,
trk_727e06502429,rel_e2f1227033a6,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,To Pimp A Butterfly,,album,2015-03-16,,,same_master,,,,
trk_3edc309f8cae,rel_d3536973838d,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,"good kid, m.A.A.d city (Deluxe)",,album,2012,,,same_master,,,,
trk_4a510d78b773,rel_da68efab6740,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Section.80,,album,2011-07-02,,,same_master,,,,
trk_282e7e84eb5a,rel_ab498f6933a9,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Overly Dedicated,,album,2010-09-14,,,same_master,,,,
trk_4bddc8290bd7,rel_92cad3869423,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Super Bowl LIX Halftime Show (Live),,single,2025-02-09,,,same_master,,,,
trk_5b8d9cb0fe02,rel_feb84fa70493,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Not Like Us,,single,2024-05-04,,,same_master,,,,
trk_80e12edfdbda,rel_8634139c8fc3,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,meet the grahams,,single,2024-05-03,,,same_master,,,,
trk_8d509f288743,rel_dfa9bf8af042,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,euphoria,,single,2024-04-30,,,same_master,,,,
trk_ee33d2d8fafe,rel_15a1b0a618d7,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,The Hillbillies,,single,2023-06-05,,,same_master,,,,
trk_1f3834fca3d8,rel_edc8d3066514,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,The Heart Part 5,,single,2022-05-08,,,same_master,,,,
trk_41fb8dc6d678,rel_15dc78e68ece,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,family ties (with Kendrick Lamar),,single,2021-08-27,,,same_master,,,,
trk_908227736826,rel_fb3c5aefdd81,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Malcolm X,,single,2021-06-25,,,same_master,,,,
trk_6d72ae2e07e1,rel_1407f922f610,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,The Mantra,,single,2018-11-14,,,same_master,,,,
trk_369702161de9,rel_8a5576d84937,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,"King's Dead (with Kendrick Lamar, Future & James Blake)",,single,2018-01-12,,,same_master,,,,
trk_54b9e340aa16,rel_8a648343e344,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,All The Stars (with SZA),,single,2018-01-04,,,same_master,,,,
trk_716ee55da01b,rel_3bd9a756156f,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,HUMBLE. (SKRILLEX REMIX),,single,2017-09-29,,,same_master,,,,
trk_3aceec0d5130,rel_fc187358a669,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,untitled 07 | levitate,,single,2016-03-23,,,same_master,,,,
trk_c786a75e5615,rel_2443b997ddec,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,These Walls,,single,2015-10-16,,,same_master,,,,
trk_756a9f47fcc6,rel_e97c64798c7d,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Alright,,single,2015-10-16,,,same_master,,,,
trk_9c3c2468df4b,rel_cc011e8a85f9,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Swimming Pools (Drank) [Black Hippy Remix],,single,2015-03-10,,,same_master,,,,
trk_a39e1dfa60a4,rel_8035811d9224,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,County Building Blues,,single,2015-03-10,,,same_master,,,,
trk_fea2c74fe9eb,rel_5b24ce7366e9,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Two Presidents,,single,2013-12-03,,,same_master,,,,
trk_d2de773db4e4,rel_55e2a56ad505,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,"Bitch, Don't Kill My Vibe (Remix)",,single,2013-01-01,,,same_master,,,,
trk_0c24e673a458,rel_1b4a89581299,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Swimming Pools (Drank),,single,2012-01-01,,,same_master,,,,
trk_8da22599d111,rel_4489421ee498,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,Push Thru (feat. Kendrick Lamar and Curren$y),,single,2012,,,same_master,,,,
trk_9462e0921368,rel_adb820b9252d,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,"My People (feat. Jay Rock) (""Bastards of the Party"" Original Soundtrack Version)",,single,2011-08-16,,,same_master,,,,
trk_15d418d31fcc,rel_73c05ae8cbe3,wrk_a6724a66361c,ver_a51d346222f1,art_1e1e59fb9940,Kendrick Lamar,,She Needs Me [Remix] (Ringtone),,single,2010-11-22,,,same_master,,,,
trk_8c8677b2186c,rel_8f21fb59844a,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Live Forever,,single,2025-03-07,,,same_master,,,,
trk_10cc0bc35dcc,rel_73b715bd2adf,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Hallelujah,,single,2024-11-22,,,same_master,,,,
trk_d6ff1a4c5521,rel_4ad3d37af636,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Drive ft. KIDDO,,single,2024-04-05,,,same_master,,,,
trk_89218a0db6b3,rel_5b5feae587a1,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Always On The Run,,single,2024-01-26,,,same_master,,,,
trk_1fd86d4a1da8,rel_f3dc3c6628c4,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Let's Get It,,single,2023-08-18,,,same_master,,,,
trk_32a85ce46e78,rel_afd815d2994c,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Nonstop,,single,2023-07-28,,,same_master,,,,
trk_4ec68ddac151,rel_fde1739f7a42,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Who's That Girl,,single,2022-11-04,,,same_master,,,,
trk_095a785d5322,rel_2a94365e2e81,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Ordinary Life (KDDK Phonk Remix),,single,2022-10-07,,,same_master,,,,
trk_90dea34d82e5,rel_287fd651cacb,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,What A Feeling,,single,2022-09-16,,,same_master,,,,
trk_3cfc75ac6391,rel_199306668be6,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Superstars,,single,2022-07-29,,,same_master,,,,
trk_d095bd169a18,rel_2e958f1e4be3,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,These Nights,,single,2022-07-08,,,same_master,,,,
trk_aa19fb4d8f19,rel_416e26fe272f,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Lucky (Wave Wave Remix),,single,2022-02-25,,,same_master,,,,
trk_55b22b2ca008,rel_3f8168caf64e,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Headlights (feat. KIDDO) [Sped Up Version],,single,2022-02-18,,,same_master,,,,
trk_3a8e98d61d20,rel_3bfbe0e2ec88,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Headlights (feat. KIDDO),,single,2022-02-18,,,same_master,,,,
trk_4be705dd279e,rel_679e009679e8,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Ordinary Life,,single,2022-01-28,,,same_master,,,,
trk_b975c17ae63f,rel_9842b1b2c9cd,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Just A Girl,,single,2022-01-14,,,same_master,,,,
trk_c4a870337e71,rel_c1eea59692b3,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Lucky,,single,2021-11-12,,,same_master,,,,
trk_9b950f378e4c,rel_157cf03e0aab,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Alright (feat. KIDDO) [Damien N-Drix Remix],,single,2021-10-08,,,same_master,,,,
trk_d5107380ff18,rel_fd06c0f77bea,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Let It Rain,,single,2021-08-27,,,same_master,,,,
trk_24450216dafb,rel_e51ca59b0a4d,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,My 100 (Toby Romeo Remix),,single,2021-05-07,,,same_master,,,,
trk_dbf9c5ef488e,rel_8fd70cd6a542,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,My 100,,single,2021-02-19,,,same_master,,,,
trk_f8380ac7b07c,rel_4232533f167c,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Last Dance,,single,2021-01-28,,,same_master,,,,
trk_22ae097ae277,rel_df7108cd607d,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,All We Got (feat. KIDDO) [Dario Rodriguez Remix],,single,2021-01-08,,,same_master,,,,
trk_eff3c23a7d37,rel_222fdefd8ff6,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,All We Got (feat. KIDDO) [Joel Corry Remix],,single,2020-11-27,,,same_master,,,,
trk_83454d7e6414,rel_8dfb9d167bda,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,All We Got (feat. KIDDO),,single,2020-10-16,,,same_master,,,,
trk_5dd98c803c4c,rel_5463953992df,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Bang My Head,,single,2020-06-05,,,same_master,,,,
trk_53ac8b30fbaf,rel_d86fc481ac89,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Without Wings,,single,2020-03-06,,,same_master,,,,
trk_ef4b7a2df36e,rel_2af0f7929bf5,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Dead Alive (Acoustic Version),,single,2019-12-20,,,same_master,,,,
trk_668de75dafdd,rel_b7b9143fc440,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Dead Alive,,single,2019-10-04,,,same_master,,,,
trk_30cbbf12df30,rel_181fb3948ce5,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Letting Go,,single,2019-06-07,,,same_master,,,,
trk_aa1df592f522,rel_931c3273e987,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Coming Down,,single,2019-04-05,,,same_master,,,,
trk_5979c0bbd349,rel_4222fae67614,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Drunk And I Miss You (feat. Decco) [Remix],,single,2018-12-21,,,same_master,,,,
trk_9a91ff0a301c,rel_acf499fc2896,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Drunk And I Miss You,,single,2018-09-07,,,same_master,,,,
trk_695c5d95d74a,rel_692d9a944dfe,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,Trouble,,single,2018-02-23,,,same_master,,,,
trk_e73961831616,rel_b0d95934555b,wrk_3d9653f787cc,ver_988f818b3480,art_508747dd2909,KIDDO,,A Little Longer,,single,2017-06-02,,,same_master,,,,
trk_58e4f898badf,rel_f220d3a9917a,wrk_7a64fb625842,ver_9c28cf2117fd,art_81ecbcb6be85,Kim Manning,,Space Queen,,album,2015-05-08,,,same_master,,,,
trk_31c3b46e7a5e,rel_519ff42effe5,wrk_7a64fb625842,ver_9c28cf2117fd,art_81ecbcb6be85,Kim Manning,,Good People,,album,2012-03-20,,,same_master,,,,
trk_e319ff1f133a,rel_6aba0d2699d5,wrk_7a64fb625842,ver_9c28cf2117fd,art_81ecbcb6be85,Kim Manning,,The Love and Light Activation,,album,2006-01-01,,,same_master,,,,
trk_26453ad749e7,rel_55c6579e538d,wrk_7a64fb625842,ver_9c28cf2117fd,art_81ecbcb6be85,Kim Manning,,Lit It Up,,single,2021-02-01,,,same_master,,,,
trk_d988fa367498,rel_0b5627dbf6a0,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,EUROPA,,album,2025-01-01,,,same_master,,,,
trk_f3373ea7cb9f,rel_043f14a5d528,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,The Right Place,,album,2023-01-06,,,same_master,,,,
trk_11834709d58f,rel_4ea0a5fe2251,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,"SLOW MOTION MAGIC AND THE DREAMS THAT FOLLOW, Pt. 1",,single,2025-02-14,,,same_master,,,,
trk_126d8c5b66bd,rel_be22944776dd,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,AMSTERDAM COOL,,single,2024-12-20,,,same_master,,,,
trk_38d2bfa7b0b3,rel_a8d39dc694c1,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,LONDON,,single,2023-06-09,,,same_master,,,,
trk_352ba97d4d8a,rel_3e305cfcabdc,wrk_b54b0fdac7e1,ver_9ffc764db4eb,art_975f3bceb446,Kyle Jason,,I PICKED THIS FLOWER FOR YOU,,single,2021-07-14,,,same_master,,,,
trk_56e78a9c7dc0,rel_dc726e16cb93,wrk_e6dbbb984f2c,ver_0442f604104e,art_e7964b37712d,Lige Curry,,Lige Organized Khaos,,album,2016-12-03,,,same_master,,,,
trk_6bd695b5e2ef,rel_e288405d6580,wrk_e6dbbb984f2c,ver_0442f604104e,art_e7964b37712d,Lige Curry,,Lige Curry and the Naked Funk Project All Around the World for the Funk,,album,2016-12-02,,,same_master,,,,
trk_3ad90bd41af7,rel_b9b4263a3d28,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Lullabies for the Brokenhearted,,album,2025-08-01,,,same_master,,,,
trk_a0c009d82ef4,rel_b9240cdf3690,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Ginny & Georgia: Season 3 (Soundtrack from the Netflix Series),,album,2025-06-05,,,same_master,,,,
trk_8a9f2fcad3af,rel_e04e401cb9ec,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Ascending Jupiter,,album,2024-03-24,,,same_master,,,,
trk_37833744151f,rel_7291478a8de3,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Split at the Root (Original Motion Picture Soundtrack),,album,2023-03-03,,,same_master,,,,
trk_f713a834a79e,rel_2b31f00a0fa7,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,More Love,,album,2021-03-26,,,same_master,,,,
trk_ee9c54c7e39a,rel_d063c0b8f0c4,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Evocations,,album,2015-07-07,,,same_master,,,,
trk_54a22483d9d8,rel_b3452b7c2e78,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Lililand,,album,2014-09-16,,,same_master,,,,
trk_9e9740a6d683,rel_9f32f7942f09,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,The Edgeless Safety of the Sea,,single,2025-06-27,,,same_master,,,,
trk_d9e924d225a1,rel_f80b3bb27451,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Mazes of the Mind,,single,2023-11-17,,,same_master,,,,
trk_c0ba911ca608,rel_9fe42b22351f,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,She's Leaving Home,,single,2022-09-23,,,same_master,,,,
trk_b7345f991e4b,rel_7fe86d0d7943,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,"Is This Love, Is This Life? (Carmen Rizzo Remix) – Single",,single,2021-06-18,,,same_master,,,,
trk_6e33fb39b26c,rel_1df05c8fae53,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Sayonara,,single,2021-01-15,,,same_master,,,,
trk_db1e799aa16d,rel_2c6e12aebd95,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,Sea of Gold (The Stereo Flow Radio Edit),,single,2018-09-07,,,same_master,,,,
trk_ecd3b0e6cd56,rel_32734ebb3893,wrk_7c41e99a9011,ver_fac73c338ca9,art_2534a487acec,Lili Haydn,,How I Got My Brains Back,,single,2014-04-15,,,same_master,,,,
trk_609ef28a84d6,rel_fe471bf2554b,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Collection,,album,2019-08-20,,,same_master,,,,
trk_f62469f599e8,rel_7a0c4aa56514,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Dream Rush,,album,2018-07-29,,,same_master,,,,
trk_0c018c79e89b,rel_9f11f82c93b1,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Details,,album,2017,,,same_master,,,,
trk_4e3a64075a26,rel_81e4395f944d,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Early Works (1984-1987),,album,2008-08-20,,,same_master,,,,
trk_a184241a45df,rel_6ee6ec999381,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Ruidos En El Cielo,,album,1993-07-15,,,same_master,,,,
trk_4fd1e0ef57b4,rel_abd82fb48361,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Lycklig,,album,1992-01-01,,,same_master,,,,
trk_ba6edd4cb6a2,rel_3e7934dfde70,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Limbo,,single,2023-06-23,,,same_master,,,,
trk_f25654257cdc,rel_00f92d687629,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Shaman Medicine,,single,2019-05-02,,,same_master,,,,
trk_34f09e42f165,rel_c252eb5d88e1,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Whisky,,single,2019-02-07,,,same_master,,,,
trk_a0d48d299b81,rel_5d13e05023d9,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,On Acid,,single,2017-10-16,,,same_master,,,,
trk_6aca4b192086,rel_b055365e543a,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Cosmos,,single,2017-01-17,,,same_master,,,,
trk_602c99e0322e,rel_76bbb81be97d,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Direct Motion,,single,2015-02-06,,,same_master,,,,
trk_90d59fb435a2,rel_32a90ac8d170,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,The Garden,,single,2014-10-20,,,same_master,,,,
trk_dae813e59633,rel_390902b263f9,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Undr Cntrl Remixes,,single,2013-09-16,,,same_master,,,,
trk_959dd56bdeea,rel_b4193e324e4a,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,UV Sound System,,single,2013-08-25,,,same_master,,,,
trk_abca7a74c8df,rel_690309473e7a,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Now Whos Doubting,,single,2013-08-03,,,same_master,,,,
trk_295356468edb,rel_f3b5c9527ef9,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,EP1,,single,2012-12-03,,,same_master,,,,
trk_42c7abceb2f5,rel_d62ba1e427fd,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,El Fielder,,single,2011-10-13,,,same_master,,,,
trk_75cc3615fa0f,rel_a019770c7627,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Wishingwell,,single,2011-08-08,,,same_master,,,,
trk_4a67c6e5891c,rel_54cdc1ddc4c2,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Barfotadans,,single,1992-01-01,,,same_master,,,,
trk_167fa2dffe31,rel_aba291a3426e,wrk_804a41e34915,ver_0ad7b31d3155,art_68903d3c2833,Limbo,,Uppe på toppen igen,,single,1991-01-01,,,same_master,,,,
trk_dab34b888dc5,rel_b530b30dd33b,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Apocalypse Live,,album,2017-04-21,,,same_master,,,,
trk_51a49412f80f,rel_7e30a276242f,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Intonarumori,,album,1999-09-28,,,same_master,,,,
trk_f3487bf45caa,rel_dc89eafc2211,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,The Road To The Western Lands,,album,1998,,,same_master,,,,
trk_661baae34390,rel_385288ead5d7,wrk_658b272d97e3,ver_756f8b5314e9,art_97912524f347,Material,,Hallucination Engine,,album,1994-01-01,,,same_master,,,,
