release_id,track_position,person_name,person_name_variant,role,discogs_artist_id,discogs_release_id,source
rel_ddace73ef468,37-13,Maxi Priest,,Performer,81368,18673987,discogs
rel_ddace73ef468,37-14,Boyz II Men,,Performer,101552,18673987,discogs
rel_ddace73ef468,37-15,Porn Kings,,Performer,10777,18673987,discogs
rel_ddace73ef468,37-16,Bryan Adams,,Performer,10933,18673987,discogs
rel_ddace73ef468,37-17,Richard Marx,,Performer,268131,18673987,discogs
rel_ddace73ef468,37-18,Bobby Helms,,Performer,406231,18673987,discogs
rel_ddace73ef468,37-19,Brenda Lee,,Performer,334507,18673987,discogs
rel_ddace73ef468,37-20,Bing Crosby,,Performer,164571,18673987,discogs
rel_ddace73ef468,37-21,Frank Yankovic,Frankie Yankovic,Performer,1124512,18673987,discogs
rel_ddace73ef468,38-1,Dazz Band,,Performer,198102,18673987,discogs
rel_ddace73ef468,38-2,George Clinton,,Performer,29262,18673987,discogs
rel_ddace73ef468,38-3,Ottawan,,Performer,82844,18673987,discogs
rel_ddace73ef468,38-4,Culture Club,,Performer,9706,18673987,discogs
rel_ddace73ef468,38-5,David Bowie,,Performer,10263,18673987,discogs
rel_ddace73ef468,38-6,Heaven 17,,Performer,12340,18673987,discogs
rel_ddace73ef468,38-7,Odds (2),,Performer,844465,18673987,discogs
rel_ddace73ef468,38-8,Tones On Tail,,Performer,98173,18673987,discogs
rel_ddace73ef468,38-9,Beastie Boys,,Performer,10783,18673987,discogs
rel_ddace73ef468,38-10,Kris Kross,,Performer,46726,18673987,discogs
rel_ddace73ef468,38-11,DJ Jazzy Jeff & The Fresh Prince,,Performer,14648,18673987,discogs
rel_ddace73ef468,38-12,Neneh Cherry,,Performer,11449,18673987,discogs
rel_ddace73ef468,38-13,Maestro Fresh-Wes,Maestro Fresh Wes,Performer,90867,18673987,discogs
rel_ddace73ef468,38-14,Beck,,Performer,3928,18673987,discogs
rel_ddace73ef468,38-15,Madonna,,Performer,8760,18673987,discogs
rel_ddace73ef468,38-16,Selena,,Performer,129237,18673987,discogs
rel_ddace73ef468,38-17,Heart,,Performer,136201,18673987,discogs
rel_ddace73ef468,39-1,The Commitments,,Performer,337341,18673987,discogs
rel_ddace73ef468,39-2,Loggins And Messina,,Performer,343367,18673987,discogs
rel_ddace73ef468,39-3,James Taylor (2),,Performer,262944,18673987,discogs
rel_ddace73ef468,39-4,Ben Liebrand,,Remix [Uncredited],34074,18673987,discogs
rel_ddace73ef468,39-4,The Four Seasons,Four Seasons,Performer,121112,18673987,discogs
rel_ddace73ef468,39-5,The Doobie Brothers,Doobie Brothers,Performer,37223,18673987,discogs
rel_ddace73ef468,39-6,The Kinks,,Performer,94078,18673987,discogs
rel_ddace73ef468,39-7,ZZ Top,,Performer,113655,18673987,discogs
rel_ddace73ef468,39-8,Gary Wright,,Performer,131320,18673987,discogs
rel_ddace73ef468,39-9,The Human League,,Performer,10383,18673987,discogs
rel_ddace73ef468,39-10,Beastie Boys,,Performer,10783,18673987,discogs
rel_ddace73ef468,39-11,Faith No More,,Performer,12937,18673987,discogs
rel_ddace73ef468,39-12,Adam Ant,,Performer,10380,18673987,discogs
rel_ddace73ef468,39-13,Kylie Minogue,,Performer,13608,18673987,discogs
rel_ddace73ef468,39-14,The Power Station,Power Station,Performer,195433,18673987,discogs
rel_ddace73ef468,39-15,Jermaine Stewart,,Performer,106294,18673987,discogs
rel_ddace73ef468,39-16,Various,Various Artists,Performer,194,18673987,discogs
rel_ddace73ef468,39-17,Love Inc,Love Inc.,Performer,81815,18673987,discogs
rel_ddace73ef468,39-18,K7,,Performer,52848,18673987,discogs
rel_ddace73ef468,39-19,Next (2),,Performer,174371,18673987,discogs
rel_ddace73ef468,39-20,Beenie Man,,Performer,9373,18673987,discogs
rel_ddace73ef468,40-1,Soft Cell,,Performer,12196,18673987,discogs
rel_ddace73ef468,40-2,Loleatta Holloway,,Vocals [Uncredited],17413,18673987,discogs
rel_ddace73ef468,40-2,Marky Mark & The Funky Bunch,Marky Mark,Performer,117598,18673987,discogs
rel_ddace73ef468,40-3,Tiffany,,Performer,131509,18673987,discogs
rel_ddace73ef468,40-4,Tag Team,,Performer,36301,18673987,discogs
rel_ddace73ef468,40-5,The Soup Dragons,Soup Dragons,Performer,45031,18673987,discogs
rel_ddace73ef468,40-6,Duran Duran,,Performer,10262,18673987,discogs
rel_ddace73ef468,40-7,UB40,,Performer,21767,18673987,discogs
rel_ddace73ef468,40-8,Squeeze (2),,Performer,256185,18673987,discogs
rel_ddace73ef468,40-9,Split Enz,,Performer,109320,18673987,discogs
rel_ddace73ef468,40-10,Nick Lowe,,Performer,150897,18673987,discogs
rel_ddace73ef468,40-11,Everly Brothers,,Performer,145071,18673987,discogs
rel_ddace73ef468,40-12,Van Morrison,,Performer,255411,18673987,discogs
rel_ddace73ef468,40-13,Live,,Performer,137516,18673987,discogs
rel_ddace73ef468,40-14,Whitney Houston,,Performer,30542,18673987,discogs
rel_ddace73ef468,40-15,John Berry (8),,Performer,1509395,18673987,discogs
rel_ddace73ef468,40-16,John Michael Montgomery,,Performer,413528,18673987,discogs
rel_ddace73ef468,40-17,Faith Hill,,Performer,137767,18673987,discogs
rel_ddace73ef468,40-18,Dean Martin,,Performer,10533,18673987,discogs
rel_ddace73ef468,40-19,Wayne Newton,,Performer,312307,18673987,discogs
rel_ddace73ef468,40-20,David Rose,,Performer,311166,18673987,discogs
rel_ddace73ef468,40-21,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-22,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-23,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-24,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-25,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-26,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-27,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-28,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,40-29,No Artist,,Performer,118760,18673987,discogs
rel_ddace73ef468,41-1,The Beach Boys,Beach Boys,Performer,70829,18673987,discogs
rel_ddace73ef468,41-2,The Georgia Satellites,Georgia Satellites,Performer,272985,18673987,discogs
rel_ddace73ef468,41-3,Shaun Cassidy,,Performer,370531,18673987,discogs
rel_ddace73ef468,41-4,Eddie Rabbitt,Eddie Rabbit,Performer,326874,18673987,discogs
rel_ddace73ef468,41-5,The Kingsmen,,Performer,252495,18673987,discogs
rel_ddace73ef468,41-6,Jimmy Buffett,,Performer,137927,18673987,discogs
rel_ddace73ef468,41-7,Elton John,,Performer,57103,18673987,discogs
rel_ddace73ef468,41-7,Kiki Dee,,Performer,107701,18673987,discogs
rel_ddace73ef468,41-8,Rod Stewart,,Performer,11012,18673987,discogs
rel_ddace73ef468,41-9,James Brown,,Performer,12596,18673987,discogs
rel_ddace73ef468,41-10,The Temptations,,Performer,28332,18673987,discogs
rel_ddace73ef468,41-11,Tony Orlando & Dawn,,Performer,732637,18673987,discogs
rel_ddace73ef468,41-12,Neil Sedaka,,Performer,123159,18673987,discogs
rel_ddace73ef468,41-13,Sam Cooke,,Performer,295202,18673987,discogs
rel_ddace73ef468,41-14,Chuck Berry,,Performer,180119,18673987,discogs
rel_ddace73ef468,41-15,The Coasters,,Performer,136172,18673987,discogs
rel_ddace73ef468,41-16,Elvis Presley,,Performer,27518,18673987,discogs
rel_ddace73ef468,41-17,The Spencer Davis Group,Spencer Davis Group,Performer,86618,18673987,discogs
rel_ddace73ef468,41-18,Lesley Gore,,Performer,254132,18673987,discogs
rel_ddace73ef468,41-19,Buddy Holly,,Performer,272426,18673987,discogs
rel_ddace73ef468,41-20,John Cougar Mellencamp,,Performer,237890,18673987,discogs
rel_ddace73ef468,41-21,Johnny Rivers,,Performer,183949,18673987,discogs
rel_ddace73ef468,41-22,James Brown,,Performer,12596,18673987,discogs
rel_ddace73ef468,41-23,Peggy Lee,,Performer,79742,18673987,discogs
rel_ddace73ef468,41-24,The Rascals,,Performer,264481,18673987,discogs
rel_ddace73ef468,41-25,The Platters,,Performer,229180,18673987,discogs
rel_ddace73ef468,41-26,Elvis Presley,,Performer,27518,18673987,discogs
rel_ddace73ef468,42-1,Men Without Hats,,Performer,24170,18673987,discogs
rel_ddace73ef468,42-2,Bronski Beat,,Performer,11419,18673987,discogs
rel_ddace73ef468,42-3,Billy Idol,,Performer,46373,18673987,discogs
rel_ddace73ef468,42-4,Big Country,,Performer,91685,18673987,discogs
rel_ddace73ef468,42-5,Tommy Tutone,,Performer,314459,18673987,discogs
rel_ddace73ef468,42-6,Tears For Fears,,Performer,19814,18673987,discogs
rel_ddace73ef468,42-7,Wang Chung,,Performer,81364,18673987,discogs
rel_ddace73ef468,42-8,Nigel Wright,,Remix [Uncredited],29238,18673987,discogs
rel_ddace73ef468,42-8,Real Life,,Performer,12716,18673987,discogs
rel_ddace73ef468,42-9,Nik Kershaw,,Performer,5647,18673987,discogs
rel_ddace73ef468,42-10,Quarterflash,,Performer,374856,18673987,discogs
rel_ddace73ef468,42-11,Orchestral Manoeuvres In The Dark,O.M.D.,Performer,9462,18673987,discogs
rel_ddace73ef468,42-12,Shannon,,Performer,11737,18673987,discogs
rel_ddace73ef468,42-13,Fine Young Cannibals,,Performer,4711,18673987,discogs
rel_ddace73ef468,42-14,The Police,,Performer,7987,18673987,discogs
rel_ddace73ef468,42-15,Wall Of Voodoo,,Performer,148393,18673987,discogs
rel_ddace73ef468,42-16,The Cars,,Performer,143225,18673987,discogs
rel_ddace73ef468,42-17,Peter Schilling,,Performer,108338,18673987,discogs
rel_ddace73ef468,42-18,Strange Advance,,Performer,293194,18673987,discogs
rel_ddace73ef468,43-1,Barry White,,Performer,18978,18673987,discogs
rel_ddace73ef468,43-2,ABBA,,Performer,69866,18673987,discogs
rel_ddace73ef468,43-3,Cheryl Lynn,,Performer,33200,18673987,discogs
rel_ddace73ef468,43-4,Rick Dees & His Cast Of Idiots,,Performer,384584,18673987,discogs
rel_ddace73ef468,43-5,Styx,,Performer,218605,18673987,discogs
rel_ddace73ef468,43-6,Queen,,Performer,81013,18673987,discogs
rel_ddace73ef468,43-7,Ben Stiller,,Dialog [Dialog Sample - Uncredited],466483,18673987,discogs
rel_ddace73ef468,43-7,Cameron Diaz,,Dialog [Dialog Sample - Uncredited],3559890,18673987,discogs
rel_ddace73ef468,43-7,Chris Elliott (7),,Dialog [Dialog Sample - Uncredited],4497871,18673987,discogs
rel_ddace73ef468,43-7,The Foundations,Foundations,Performer,240895,18673987,discogs
rel_ddace73ef468,43-8,Stray Cats,,Performer,180921,18673987,discogs
rel_ddace73ef468,43-9,Manfred Mann (2),,Performer,578426,18673987,discogs
rel_ddace73ef468,43-10,Michael Jackson,,Performer,15885,18673987,discogs
rel_ddace73ef468,43-11,Blue Swede,Blue Suede,Performer,258997,18673987,discogs
rel_ddace73ef468,43-12,Nick Gilder,,Performer,370970,18673987,discogs
rel_ddace73ef468,43-13,Steve Miller Band,,Performer,29815,18673987,discogs
rel_ddace73ef468,43-14,AC/DC,,Performer,84752,18673987,discogs
rel_ddace73ef468,43-15,Sweeney Todd,,Performer,816901,18673987,discogs
rel_ddace73ef468,43-16,Foreigner,,Performer,174890,18673987,discogs
rel_ddace73ef468,43-17,Elton John,,Performer,57103,18673987,discogs
rel_ddace73ef468,43-18,Tom Petty And The Heartbreakers,Tom Petty & The Heartbreakers,Performer,269534,18673987,discogs
rel_ddace73ef468,43-19,Whitesnake,,Performer,139982,18673987,discogs
rel_ddace73ef468,43-20,AC/DC,,Performer,84752,18673987,discogs
rel_ddace73ef468,44-1,Jimmy Bralower,,Remix [Uncredited],205796,18673987,discogs
rel_ddace73ef468,44-1,Jimmy Cliff,,Performer,63019,18673987,discogs
rel_ddace73ef468,44-2,Samantha Fox,,Performer,7247,18673987,discogs
rel_ddace73ef468,44-3,Starship (2),,Performer,245159,18673987,discogs
rel_ddace73ef468,44-4,"10,000 Maniacs",,Performer,63486,18673987,discogs
rel_ddace73ef468,44-5,Diana King,,Performer,62824,18673987,discogs
rel_ddace73ef468,44-6,Roula,,Performer,76872,18673987,discogs
rel_ddace73ef468,44-7,The Movement (3),,Performer,5970,18673987,discogs
rel_ddace73ef468,44-8,Scatman John,,Performer,23386,18673987,discogs
rel_ddace73ef468,44-9,Pet Shop Boys,,Remix [Uncredited],7552,18673987,discogs
rel_ddace73ef468,44-9,Blur,,Performer,7551,18673987,discogs
rel_ddace73ef468,44-10,No Doubt,,Performer,83614,18673987,discogs
rel_ddace73ef468,44-11,Del Amitri,,Performer,288108,18673987,discogs
rel_ddace73ef468,44-12,The Wallflowers,,Performer,257714,18673987,discogs
rel_ddace73ef468,44-13,Blues Traveler,Blues Traveller,Performer,288326,18673987,discogs
rel_ddace73ef468,44-14,The Smashing Pumpkins,Smashing Pumpkins,Performer,28970,18673987,discogs
rel_ddace73ef468,44-15,The Cranberries,,Performer,155833,18673987,discogs
rel_ddace73ef468,44-16,Hole (2),,Performer,105728,18673987,discogs
rel_ddace73ef468,44-17,Veruca Salt,,Performer,28974,18673987,discogs
rel_ddace73ef468,44-18,Weezer,,Performer,105730,18673987,discogs
rel_ddace73ef468,44-19,White Zombie,,Performer,33742,18673987,discogs
rel_ddace73ef468,44-20,Marilyn Manson,,Performer,12208,18673987,discogs
rel_ddace73ef468,45-1,Quiet Riot,,Performer,261370,18673987,discogs
rel_ddace73ef468,45-2,Divinyls,,Performer,74505,18673987,discogs
rel_ddace73ef468,45-3,Steve Winwood,,Performer,201571,18673987,discogs
rel_ddace73ef468,45-4,Roxette,,Performer,100405,18673987,discogs
rel_ddace73ef468,45-5,Fine Young Cannibals,,Performer,4711,18673987,discogs
rel_ddace73ef468,45-6,Stacey Q,Stacey Q.,Performer,53539,18673987,discogs
rel_ddace73ef468,45-7,Madonna,,Performer,8760,18673987,discogs
rel_ddace73ef468,45-8,Go West,,Performer,74185,18673987,discogs
rel_ddace73ef468,45-9,The Proclaimers,,Performer,274034,18673987,discogs
rel_ddace73ef468,45-10,Prince,,Performer,28795,18673987,discogs
rel_ddace73ef468,45-11,Reel 2 Real,,Performer,7611,18673987,discogs
rel_ddace73ef468,45-12,Princessa (2),,Rap [Uncredited],474756,18673987,discogs
rel_ddace73ef468,45-12,Bingoboys,Bingo Boys,Performer,56150,18673987,discogs
rel_ddace73ef468,45-13,Betty Boo,,Performer,7619,18673987,discogs
rel_ddace73ef468,45-14,The Bucketheads,,Performer,3344,18673987,discogs
rel_ddace73ef468,45-15,The Cure,,Performer,28972,18673987,discogs
rel_ddace73ef468,45-16,Depeche Mode,,Performer,2725,18673987,discogs
rel_ddace73ef468,45-17,Snow (2),,Performer,72672,18673987,discogs
rel_ddace73ef468,45-18,Wrecks-N-Effect,,Performer,209958,18673987,discogs
rel_ddace73ef468,45-19,Coolio,,Performer,10991,18673987,discogs
rel_ddace73ef468,46-1,The Kentucky Headhunters,Kentucky Headhunters,Performer,263203,18673987,discogs
rel_ddace73ef468,46-2,Tim McGraw,,Performer,313771,18673987,discogs
rel_ddace73ef468,46-3,Dwight Yoakam,,Performer,273410,18673987,discogs
rel_ddace73ef468,46-4,Merle Haggard,,Performer,274750,18673987,discogs
rel_ddace73ef468,46-5,Sawyer Brown,,Performer,688683,18673987,discogs
rel_ddace73ef468,46-6,Confederate Railroad,,Performer,1162788,18673987,discogs
rel_ddace73ef468,46-7,Faith Hill,,Performer,137767,18673987,discogs
rel_ddace73ef468,46-8,Little Texas,,Performer,709381,18673987,discogs
rel_ddace73ef468,46-9,Vince Gill,,Performer,255427,18673987,discogs
rel_ddace73ef468,46-10,The Judds,,Performer,304192,18673987,discogs
rel_ddace73ef468,46-11,Elton John,,Performer,57103,18673987,discogs
rel_ddace73ef468,46-12,Boston,,Performer,113020,18673987,discogs
rel_ddace73ef468,46-13,Peabo Bryson,,Performer,113679,18673987,discogs
rel_ddace73ef468,46-13,Roberta Flack,,Performer,63771,18673987,discogs
rel_ddace73ef468,46-14,Naked Eyes,,Performer,10391,18673987,discogs
rel_ddace73ef468,46-15,Goo Goo Dolls,,Performer,252661,18673987,discogs
rel_ddace73ef468,46-16,INXS,,Performer,54650,18673987,discogs
rel_ddace73ef468,46-17,Collective Soul,,Performer,261517,18673987,discogs
rel_ddace73ef468,46-18,Boyz II Men,,Performer,101552,18673987,discogs
rel_ddace73ef468,46-19,All-4-One,,Performer,132957,18673987,discogs
rel_ddace73ef468,46-20,Tracy Chapman,,Performer,161091,18673987,discogs
rel_ddace73ef468,47-1,Alabama,,Performer,294902,18673987,discogs
rel_ddace73ef468,47-2,Tracy Lawrence,,Performer,1024650,18673987,discogs
rel_ddace73ef468,47-3,Kenny Rogers,,Performer,223131,18673987,discogs
rel_ddace73ef468,47-3,Dolly Parton,,Performer,39776,18673987,discogs
rel_ddace73ef468,47-4,Crystal Gayle,,Performer,280034,18673987,discogs
rel_ddace73ef468,47-5,Eddie Rabbitt,,Performer,326874,18673987,discogs
rel_ddace73ef468,47-6,Juice Newton,,Performer,375460,18673987,discogs
rel_ddace73ef468,47-7,John Cougar Mellencamp,,Performer,237890,18673987,discogs
rel_ddace73ef468,47-8,Blue Rodeo,,Performer,346650,18673987,discogs
rel_ddace73ef468,47-9,Bon Jovi,,Performer,124541,18673987,discogs
rel_ddace73ef468,47-10,Nazareth (2),,Performer,253882,18673987,discogs
rel_ddace73ef468,47-11,Styx,,Performer,218605,18673987,discogs
rel_ddace73ef468,47-12,Scorpions,,Performer,63552,18673987,discogs
rel_ddace73ef468,47-13,The Moody Blues,Moody Blues,Performer,266422,18673987,discogs
rel_ddace73ef468,47-14,George Michael,,Performer,32990,18673987,discogs
rel_ddace73ef468,47-15,Bette Midler,,Performer,63507,18673987,discogs
rel_ddace73ef468,47-16,Phil Collins,,Performer,101028,18673987,discogs
rel_ddace73ef468,47-17,Shabba Ranks,,Performer,37234,18673987,discogs
rel_ddace73ef468,47-18,Chaka Demus & Pliers,,Performer,7713,18673987,discogs
rel_ddace73ef468,48-1,Guns N' Roses,,Performer,124535,18673987,discogs
rel_ddace73ef468,48-2,Bryan Adams,,Performer,10933,18673987,discogs
rel_ddace73ef468,48-3,Roxette,,Performer,100405,18673987,discogs
rel_ddace73ef468,48-4,Howard Jones,,Performer,40360,18673987,discogs
rel_ddace73ef468,48-5,Chris Isaak,,Performer,152425,18673987,discogs
rel_ddace73ef468,48-6,R.E.M.,,Performer,74500,18673987,discogs
rel_ddace73ef468,48-7,Paul Anka,,Performer,312014,18673987,discogs
rel_ddace73ef468,48-8,Carpenters,The Carpenters,Performer,170357,18673987,discogs
rel_ddace73ef468,48-9,The Motels,,Performer,293154,18673987,discogs
rel_ddace73ef468,48-10,The Corrs,,Performer,108483,18673987,discogs
rel_ddace73ef468,48-11,T'Pau,,Performer,178574,18673987,discogs
rel_ddace73ef468,48-12,Elvis Costello,,Performer,55029,18673987,discogs
rel_ddace73ef468,48-13,Limahl,,Performer,96370,18673987,discogs
rel_ddace73ef468,48-14,Peter Gabriel,,Performer,11136,18673987,discogs
rel_ddace73ef468,48-15,General Public,,Performer,93737,18673987,discogs
rel_ddace73ef468,48-16,Chaka Demus & Pliers,,Performer,7713,18673987,discogs
rel_ddace73ef468,48-17,Taxi (14),,Performer,1330204,18673987,discogs
rel_ddace73ef468,49-1,John Cougar Mellencamp,,Performer,237890,18673987,discogs
rel_ddace73ef468,49-2,Daryl Hall & John Oates,Hall & Oates,Performer,95886,18673987,discogs
rel_ddace73ef468,49-3,Doug And The Slugs,,Performer,950471,18673987,discogs
rel_ddace73ef468,49-4,Kim Wilde,,Performer,71081,18673987,discogs
rel_ddace73ef468,49-5,R.E.M.,,Performer,74500,18673987,discogs
rel_ddace73ef468,49-6,Michael Sembello,,Performer,94940,18673987,discogs
rel_ddace73ef468,49-7,"Earth, Wind & Fire",,Performer,22164,18673987,discogs
rel_ddace73ef468,49-8,Newcleus,,Performer,3867,18673987,discogs
rel_ddace73ef468,49-9,Pointer Sisters,The Pointer Sisters,Performer,86163,18673987,discogs
rel_ddace73ef468,49-10,New Edition,,Performer,16992,18673987,discogs
rel_ddace73ef468,49-11,Bobby Brown,,Performer,46233,18673987,discogs
rel_ddace73ef468,49-12,Bell Biv Devoe,,Performer,32416,18673987,discogs
rel_ddace73ef468,49-13,LL Cool J,,Performer,35746,18673987,discogs
rel_ddace73ef468,49-14,Linear,,Performer,74541,18673987,discogs
rel_ddace73ef468,49-15,Bar-Kays,The Bar Kays,Performer,40301,18673987,discogs
rel_ddace73ef468,49-16,J.J. Fad,JJ Fad,Performer,7261,18673987,discogs
rel_ddace73ef468,50-1,Trisha Yearwood,,Performer,132971,18673987,discogs
rel_ddace73ef468,50-2,John Fogerty,,Performer,260458,18673987,discogs
rel_ddace73ef468,50-3,Powder Blues,Powder Blues Band,Performer,754719,18673987,discogs
rel_ddace73ef468,50-4,Steve Miller Band,,Performer,29815,18673987,discogs
rel_ddace73ef468,50-5,The Sweet,Sweet,Performer,253929,18673987,discogs
rel_ddace73ef468,50-6,Phil Collins,,Performer,101028,18673987,discogs
rel_ddace73ef468,50-7,The Pretenders,Pretenders,Performer,197435,18673987,discogs
rel_ddace73ef468,50-8,Blessid Union Of Souls,,Performer,323386,18673987,discogs
rel_ddace73ef468,50-9,LaBelle,,Performer,21267,18673987,discogs
rel_ddace73ef468,50-10,The Jacksons,,Performer,169154,18673987,discogs
rel_ddace73ef468,50-11,Musical Youth,,Performer,141380,18673987,discogs
rel_ddace73ef468,50-12,Jody Watley,,Performer,13820,18673987,discogs
rel_ddace73ef468,50-13,Alannah Myles,,Performer,254403,18673987,discogs
rel_ddace73ef468,50-14,Brian Setzer,,Performer,269949,18673987,discogs
rel_ddace73ef468,50-15,Al Cherny,,Performer,3082058,18673987,discogs
rel_ddace73ef468,50-16,Frank Yankovic,Frankie Yankovic,Performer,1124512,18673987,discogs
rel_ddace73ef468,50-17,John McDermott (4),,Performer,1436273,18673987,discogs
rel_ddace73ef468,50-18,Patti Page,,Performer,57628,18673987,discogs
rel_ddace73ef468,50-19,Ray Anthony,,Performer,263953,18673987,discogs
rel_ddace73ef468,50-20,The Irish Rovers,,Performer,997454,18673987,discogs
rel_ddace73ef468,50-21,Great Big Sea,,Performer,952389,18673987,discogs
rel_ddace73ef468,50-22,Spirit Of The West,,Performer,512877,18673987,discogs
rel_ddace73ef468,50-23,Great Big Sea,,Performer,952389,18673987,discogs
rel_ddace73ef468,51-1,The Clash,,Performer,29890,18673987,discogs
rel_ddace73ef468,51-2,The Romantics,,Performer,111196,18673987,discogs
rel_ddace73ef468,51-3,Kenny Loggins,,Performer,106467,18673987,discogs
rel_ddace73ef468,51-4,Michael Jackson,,Performer,15885,18673987,discogs
rel_ddace73ef468,51-5,Bruce Springsteen,,Performer,219986,18673987,discogs
rel_ddace73ef468,51-6,Madonna,,Performer,8760,18673987,discogs
rel_ddace73ef468,51-7,Billy Joel,,Performer,137418,18673987,discogs
rel_ddace73ef468,51-8,Kool & The Gang,,Performer,48865,18673987,discogs
rel_ddace73ef468,51-9,The Whispers,,Performer,51979,18673987,discogs
rel_ddace73ef468,51-10,The Weather Girls,,Performer,80134,18673987,discogs
rel_ddace73ef468,51-11,Nick Lowe,,Performer,150897,18673987,discogs
rel_ddace73ef468,51-12,Dan Hartman,,Performer,15165,18673987,discogs
rel_ddace73ef468,51-13,Fleetwood Mac,,Performer,47333,18673987,discogs
rel_ddace73ef468,51-14,Eagles,,Performer,255680,18673987,discogs
rel_ddace73ef468,51-15,George Michael,,Performer,32990,18673987,discogs
rel_ddace73ef468,51-16,Janet Jackson,,Performer,8024,18673987,discogs
rel_ddace73ef468,51-17,The Offspring,,Performer,133707,18673987,discogs
rel_ddace73ef468,51-18,Mariah Carey,,Performer,33534,18673987,discogs
rel_ddace73ef468,51-19,Tony Bennett,,Performer,170754,18673987,discogs
rel_ddace73ef468,52-1,Big Audio Dynamite II,Big Audio Dynamite,Performer,151144,18673987,discogs
rel_ddace73ef468,52-2,Michael Jackson,,Performer,15885,18673987,discogs
rel_ddace73ef468,52-3,Billy Squier,,Performer,160133,18673987,discogs
rel_ddace73ef468,52-4,Blondie,,Performer,16655,18673987,discogs
rel_ddace73ef468,52-5,Electric Light Orchestra,,Performer,112154,18673987,discogs
rel_ddace73ef468,52-6,Bonnie Tyler,,Performer,30344,18673987,discogs
rel_ddace73ef468,52-7,Grandmaster Flash,,Performer,21715,18673987,discogs
rel_ddace73ef468,52-8,Ram Jam,,Performer,108509,18673987,discogs
rel_ddace73ef468,52-9,Aerosmith,,Performer,48424,18673987,discogs
rel_ddace73ef468,52-10,Toto,,Performer,68693,18673987,discogs
rel_ddace73ef468,52-11,Doucette,,Performer,274331,18673987,discogs
rel_ddace73ef468,52-12,Loverboy,,Performer,132069,18673987,discogs
rel_ddace73ef468,52-13,Billy Joel,,Performer,137418,18673987,discogs
rel_ddace73ef468,52-14,Bruce Springsteen,,Performer,219986,18673987,discogs
rel_ddace73ef468,52-15,Matthew Wilder,,Performer,161228,18673987,discogs
rel_ddace73ef468,52-16,The Police,,Performer,7987,18673987,discogs
rel_ddace73ef468,52-17,The Doobie Brothers,Doobie Brothers,Performer,37223,18673987,discogs
rel_ddace73ef468,52-18,The Hollies,,Performer,109509,18673987,discogs
rel_ddace73ef468,53-1,Billy Joel,,Performer,137418,18673987,discogs
rel_ddace73ef468,53-2,Bill Withers,,Performer,59249,18673987,discogs
rel_ddace73ef468,53-3,Sonny & Cher,,Performer,269087,18673987,discogs
rel_ddace73ef468,53-4,Roy Orbison,,Performer,145072,18673987,discogs
rel_ddace73ef468,53-5,Toto,,Performer,68693,18673987,discogs
rel_ddace73ef468,53-6,Burton Cummings,,Performer,511983,18673987,discogs
rel_ddace73ef468,53-7,Madonna,,Performer,8760,18673987,discogs
rel_ddace73ef468,53-8,The Clash,,Performer,29890,18673987,discogs
rel_ddace73ef468,53-9,Stevie Ray Vaughan,,Performer,137225,18673987,discogs
rel_ddace73ef468,53-10,Sade,,Performer,19731,18673987,discogs
rel_ddace73ef468,53-11,Bruce Springsteen,,Performer,219986,18673987,discogs
rel_ddace73ef468,53-12,Frankie Smith,,Performer,99850,18673987,discogs
rel_ddace73ef468,53-13,Janet Jackson,,Performer,8024,18673987,discogs
rel_ddace73ef468,53-14,Men At Work,,Performer,114210,18673987,discogs
rel_ddace73ef468,53-15,Mariah Carey,,Performer,33534,18673987,discogs
rel_ddace73ef468,53-16,Ini Kamoze,,Performer,39230,18673987,discogs
rel_ddace73ef468,53-17,Deniece Williams,Denise Williams,Performer,146284,18673987,discogs
rel_ddace73ef468,53-18,Michael Jackson,,Performer,15885,18673987,discogs
rel_ddace73ef468,54-1,Brian Setzer Orchestra,The Brian Setzer Orchestra,Performer,125050,18673987,discogs
rel_ddace73ef468,54-2,The Johnny Otis Show,Johnny Otis Show,Performer,98582,18673987,discogs
rel_ddace73ef468,54-3,Dion (3),,Performer,325101,18673987,discogs
rel_ddace73ef468,54-4,Sly & The Family Stone,,Performer,39768,18673987,discogs
rel_ddace73ef468,54-5,Tommy James & The Shondells,,Performer,267138,18673987,discogs
rel_ddace73ef468,54-6,Marvin Gaye,,Performer,18984,18673987,discogs
rel_ddace73ef468,54-7,The Emotions,Emotions,Performer,86248,18673987,discogs
rel_ddace73ef468,54-8,Spinners,,Performer,82735,18673987,discogs
rel_ddace73ef468,54-9,Orleans,,Performer,322232,18673987,discogs
rel_ddace73ef468,54-10,Neil Diamond,,Performer,271516,18673987,discogs
rel_ddace73ef468,54-11,Rita Coolidge,,Performer,135243,18673987,discogs
rel_ddace73ef468,54-12,Andy Kim,,Performer,268138,18673987,discogs
